"","tm1","tm2","tm3","tm4"
"6023",324.808777550244,378.681824241442,324.391056935775,386.531957012782
"6024",0.465765708111524,0.186381009147989,0.224975707632769,0
"6025",9.65889198327898,13.1516525965324,8.26863940872297,10.5725615896881
"6026",0,0,0,0
"6027",2.89198780536463,4.35746749729429,3.39011259457221,4.40647453151522
"6028",2.79028824828599,5.52280905474505,2.09918836364471,6.53353314278866
"6029",10.8371781844277,9.88946856903607,10.0471279187804,12.5550697916485
"6030",858.720711565641,886.904807399854,873.262853650272,824.237445528046
"6031",0.448749628715776,0,0.422003891250617,0.295988459037747
"6032",28.3761846236766,33.7900816406805,29.4960450574439,30.5428654300425
"6033",3.84171991871439,3.68217762300273,2.39125932236179,1.76985123799767
"6034",54.8756688829578,3.45071125508276,32.4612394136189,32.9375957217205
"6035",27.3398421756164,13.0634068942419,18.0617665455264,22.5314871832648
"6036",5.33077926291589,3.45071125508276,1.99048039481311,0
"6037",20.4715481970132,9.69451871048865,14.2654116334398,17.7875477526189
"6038",1.14102858724552,1.44963293645729,1.03866090909504,0.75917814687333
"6039",25.8004152893261,24.572403534178,23.9921852845529,20.2284241715281
"6040",13.2976967346442,11.4005908097031,10.9646971444514,7.40109990794769
"6041",11.8374657161809,4.88029163218847,7.33528886236684,4.48819985658609
"6042",1.92163894644292,3.1641901039387,1.77916318215345,2.32328500786365
"6043",28.8703144414993,16.5568827097189,20.450738371174,19.0144480033907
"6044",10.641387018473,11.8292803375995,12.7322628330118,14.2033195046519
"6045",30.7953589191862,28.0370289475474,33.5942067608992,26.1700532809216
"6046",31.1757423219122,24.204989093624,26.0019634326902,29.4369816836632
"6047",0,0,0,0
"6048",53.3127542628735,53.5078643984352,63.4284821544526,58.3383511371077
"6049",17.1091676274473,13.2566892821165,11.9870357109699,15.0242464159536
"6050",0,0,0,0
"6051",0.0930096082761996,0.233946525768323,0,0.386490692953695
"6052",3.45285107578161,5.57541885933596,3.60655498918697,8.43794587028345
"6053",21.3211197570728,24.1549787855793,17.3057690377064,12.9587894975706
"6054",18.9778354886896,9.29774977063966,12.3995460808574,2.46328173132525
"6055",18.4628418671634,19.6400294798636,15.023338528522,19.6536336801064
"6056",0,0,0,0
"6057",0,0,0,0
"6058",0,0,0,0
"6059",7.65972878157952,12.604681390094,5.9608607845355,8.90300397178983
"6060",18.2453848235145,21.6400536335698,21.8811231516022,23.9337940229103
"6061",270.980080516073,235.756391895425,298.622785022039,230.168011881776
"6062",0.196059823515754,0.436144449835662,0.138776538959096,0.261834370080168
"6063",1.19294932354256,0,1.53319343347118,4.93880337187448
"6064",23.2484016557907,19.4921897419729,21.1321743761023,20.5054014721932
"6065",0.85362151595712,1.07355461269241,0,2.28592544666983
"6066",44.0828401808431,50.2229021998153,48.735598838998,46.6176658085166
"6067",6.46503974027346,7.96898630470675,7.66012420457593,7.96519742693529
"6068",28.5504710349719,36.2460536557512,26.0463270094093,32.1595422794751
"6069",2.57553257257278,2.27877158354522,2.33683232934034,2.34244149544892
"6070",1.91493219539488,11.7180403037185,6.9613058560883,6.09662228502999
"6071",6.42248569148691,5.50835759607655,4.30997709631344,8.02326049631653
"6072",17.4118081455674,16.9063148912545,16.2604582916599,16.1102608972711
"6073",0,0,0,0
"6074",0,0,0,0
"6075",0,0,1.44494132364211,0
"6076",0.396009981629592,0,0,0
